[2025-10-01 21:07:38.867300] [0x0000007f9ee9b7c0] [MocapTag] [0x0000150e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:07:55.897150] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7566] 1759367275897035, 19.8247, -2.03266, -1.10644, -1.22712, -0.0317582, 0.0582943, -0.0118977, -0.997723, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.899900] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7567] 1759367275899778, 19.8275, -2.03266, -1.10644, -1.22712, -0.0317582, 0.0582943, -0.0118977, -0.997723, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.902372] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7569] 1759367275902316, 19.83, -2.05072, -1.10362, -1.22619, -0.0312096, 0.0582408, -0.0131361, -0.997728, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.905119] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7570] 1759367275905002, 19.8327, -2.05072, -1.10362, -1.22619, -0.0312096, 0.0582408, -0.0131361, -0.997728, -1.80604, 0.282255, 0.0929109, -0.242043, 0, -0.0961304, 
[2025-10-01 21:07:55.907601] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7571] 1759367275907477, 19.8352, -2.05072, -1.10362, -1.22619, -0.0312096, 0.0582408, -0.0131361, -0.997728, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.910226] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7572] 1759367275910111, 19.8378, -2.06868, -1.10058, -1.22555, -0.0326604, 0.0595055, -0.0137802, -0.997598, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.912959] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7574] 1759367275912856, 19.8405, -2.06868, -1.10058, -1.22555, -0.0326604, 0.0595055, -0.0137802, -0.997598, -1.79653, 0.30365, 0.0644857, -0.155354, 0.24448, 0.304246, 
[2025-10-01 21:07:55.915620] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7575] 1759367275915506, 19.8432, -2.06868, -1.10058, -1.22555, -0.0326604, 0.0595055, -0.0137802, -0.997598, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.918861] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7576] 1759367275918746, 19.8464, -2.06868, -1.10058, -1.22555, -0.0326604, 0.0595055, -0.0137802, -0.997598, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.923439] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7578] 1759367275923325, 19.851, -2.08656, -1.09731, -1.22518, -0.0343383, 0.0607611, -0.0134634, -0.997471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.925375] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7579] 1759367275925262, 19.853, -2.08656, -1.09731, -1.22518, -0.0343383, 0.0607611, -0.0134634, -0.997471, -1.78748, 0.327222, 0.0369745, 0, 0.248283, 0.338769, 
[2025-10-01 21:07:55.926379] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7580] 1759367275926270, 19.854, -2.08656, -1.09731, -1.22518, -0.0343383, 0.0607611, -0.0134634, -0.997471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.929356] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7581] 1759367275929240, 19.8569, -2.08656, -1.09731, -1.22518, -0.0343383, 0.0607611, -0.0134634, -0.997471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.933690] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7583] 1759367275933578, 19.8613, -2.10416, -1.09447, -1.22436, -0.0339614, 0.0608698, -0.0142722, -0.997466, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.936427] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7584] 1759367275936292, 19.864, -2.10416, -1.09447, -1.22436, -0.0339614, 0.0608698, -0.0142722, -0.997466, -1.75986, 0.284548, 0.081577, -0.158787, 0, -0.065589, 
[2025-10-01 21:07:55.939098] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7585] 1759367275938984, 19.8667, -2.10416, -1.09447, -1.22436, -0.0339614, 0.0608698, -0.0142722, -0.997466, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.941721] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7586] 1759367275941629, 19.8693, -2.12175, -1.09127, -1.22398, -0.0361724, 0.0626018, -0.0139095, -0.997286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.944447] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7588] 1759367275944334, 19.872, -2.12175, -1.09127, -1.22398, -0.0361724, 0.0626018, -0.0139095, -0.997286, -1.75905, 0.319253, 0.0384419, 0, 0.342147, 0.447726, 
[2025-10-01 21:07:55.948648] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7589] 1759367275948536, 19.8762, -2.12175, -1.09127, -1.22398, -0.0361724, 0.0626018, -0.0139095, -0.997286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.951076] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7590] 1759367275950977, 19.8787, -2.13911, -1.0883, -1.22347, -0.0370142, 0.0635763, -0.0139847, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.953826] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7592] 1759367275953713, 19.8814, -2.13911, -1.0883, -1.22347, -0.0370142, 0.0635763, -0.0139847, -0.997192, -1.73653, 0.297199, 0.0505277, 0, 0.191782, 0.174522, 
[2025-10-01 21:07:55.956288] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7593] 1759367275956177, 19.8839, -2.13911, -1.0883, -1.22347, -0.0370142, 0.0635763, -0.0139847, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.958985] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7594] 1759367275958869, 19.8866, -2.13911, -1.0883, -1.22347, -0.0370142, 0.0635763, -0.0139847, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.961562] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7595] 1759367275961474, 19.8892, -2.15634, -1.08531, -1.22299, -0.0378885, 0.0647025, -0.0137834, -0.99709, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.964791] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7597] 1759367275964660, 19.8924, -2.15634, -1.08531, -1.22299, -0.0378885, 0.0647025, -0.0137834, -0.99709, -1.72266, 0.299246, 0.0479081, 0, 0.224157, 0.178313, 
[2025-10-01 21:07:55.967207] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7598] 1759367275967091, 19.8948, -2.15634, -1.08531, -1.22299, -0.0378885, 0.0647025, -0.0137834, -0.99709, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.970022] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7599] 1759367275969904, 19.8976, -2.15634, -1.08531, -1.22299, -0.0378885, 0.0647025, -0.0137834, -0.99709, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.972655] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7601] 1759367275972539, 19.9002, -2.1733, -1.08247, -1.22238, -0.0377968, 0.0655353, -0.0140725, -0.997035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.976441] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7602] 1759367275976328, 19.904, -2.1733, -1.08247, -1.22238, -0.0377968, 0.0655353, -0.0140725, -0.997035, -1.69575, 0.284309, 0.0617739, -0.0638723, 0.164796, 0, 
[2025-10-01 21:07:55.977672] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7603] 1759367275977545, 19.9052, -2.1733, -1.08247, -1.22238, -0.0377968, 0.0655353, -0.0140725, -0.997035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.980953] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7604] 1759367275980866, 19.9086, -2.1733, -1.08247, -1.22238, -0.0377968, 0.0655353, -0.0140725, -0.997035, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.983439] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7606] 1759367275983325, 19.911, -2.19025, -1.07932, -1.22222, -0.0396921, 0.0671939, -0.0129871, -0.996866, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.986100] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7607] 1759367275985970, 19.9137, -2.19025, -1.07932, -1.22222, -0.0396921, 0.0671939, -0.0129871, -0.996866, -1.69571, 0.314704, 0.0153296, 0.1791, 0.334646, 0.374627, 
[2025-10-01 21:07:55.988871] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7608] 1759367275988750, 19.9164, -2.19025, -1.07932, -1.22222, -0.0396921, 0.0671939, -0.0129871, -0.996866, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.991569] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7609] 1759367275991481, 19.9192, -2.20696, -1.0764, -1.22185, -0.040401, 0.0684038, -0.0124443, -0.996762, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:55.995698] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7611] 1759367275995582, 19.9233, -2.20696, -1.0764, -1.22185, -0.040401, 0.0684038, -0.0124443, -0.996762, -1.67069, 0.291525, 0.0372015, 0.0890017, 0.244549, 0.140643, 
[2025-10-01 21:07:55.998549] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7612] 1759367275998429, 19.9261, -2.20696, -1.0764, -1.22185, -0.040401, 0.0684038, -0.0124443, -0.996762, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.001083] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7613] 1759367276000971, 19.9287, -2.22343, -1.07367, -1.22122, -0.0398271, 0.0689279, -0.0125737, -0.996747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.003819] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7615] 1759367276003705, 19.9314, -2.22343, -1.07367, -1.22122, -0.0398271, 0.0689279, -0.0125737, -0.996747, -1.64647, 0.273796, 0.0625309, 0, 0.105666, -0.111675, 
[2025-10-01 21:07:56.006335] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7616] 1759367276006222, 19.9339, -2.22343, -1.07367, -1.22122, -0.0398271, 0.0689279, -0.0125737, -0.996747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.010967] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7617] 1759367276010881, 19.9386, -2.22343, -1.07367, -1.22122, -0.0398271, 0.0689279, -0.0125737, -0.996747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.013452] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7619] 1759367276013338, 19.941, -2.23979, -1.07069, -1.22101, -0.0410717, 0.070566, -0.0117573, -0.996592, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.016134] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7620] 1759367276016025, 19.9437, -2.23979, -1.07069, -1.22101, -0.0410717, 0.070566, -0.0117573, -0.996592, -1.63595, 0.297794, 0.0212309, 0.132442, 0.331114, 0.246429, 
[2025-10-01 21:07:56.019117] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7621] 1759367276019004, 19.9467, -2.23979, -1.07069, -1.22101, -0.0410717, 0.070566, -0.0117573, -0.996592, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.021852] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7623] 1759367276021770, 19.9495, -2.25604, -1.06784, -1.2208, -0.04054, 0.0702854, -0.0107541, -0.996645, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.026222] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7624] 1759367276026107, 19.9538, -2.25604, -1.06784, -1.2208, -0.04054, 0.0702854, -0.0107541, -0.996645, -1.62553, 0.285069, 0.0209668, 0.211954, -0.0462532, -0.122452, 
[2025-10-01 21:07:56.028869] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7625] 1759367276028752, 19.9564, -2.25604, -1.06784, -1.2208, -0.04054, 0.0702854, -0.0107541, -0.996645, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.031441] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7626] 1759367276031350, 19.959, -2.27214, -1.06484, -1.22121, -0.0431627, 0.074443, -0.00910003, -0.996249, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.059781] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7630] 1759367276059431, 19.9871, -2.27214, -1.06484, -1.22121, -0.0431627, 0.074443, -0.00910003, -0.996249, -1.60978, 0.299563, -0.0406625, 0.257277, 0.840151, 0.521278, 
[2025-10-01 21:07:56.060921] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7632] 1759367276060857, 19.9885, -2.27214, -1.06484, -1.22121, -0.0431627, 0.074443, -0.00910003, -0.996249, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.062640] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7633] 1759367276062352, 19.99, -2.27214, -1.06484, -1.22121, -0.0431627, 0.074443, -0.00910003, -0.996249, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.063935] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7634] 1759367276063802, 19.9915, -2.28806, -1.06186, -1.22109, -0.0440059, 0.0757364, -0.0080707, -0.996124, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.064665] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7635] 1759367276064526, 19.9922, -2.28806, -1.06186, -1.22109, -0.0440059, 0.0757364, -0.0080707, -0.996124, -1.59232, 0.29832, 0.012205, 0.182486, 0.266297, 0.159621, 
[2025-10-01 21:07:56.065309] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7636] 1759367276065213, 19.9929, -2.28806, -1.06186, -1.22109, -0.0440059, 0.0757364, -0.0080707, -0.996124, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.066200] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7637] 1759367276066096, 19.9938, -2.3036, -1.05915, -1.22069, -0.0436077, 0.0765774, -0.00812091, -0.996076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.066858] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7638] 1759367276066666, 19.9944, -2.3036, -1.05915, -1.22069, -0.0436077, 0.0765774, -0.00812091, -0.996076, -1.55355, 0.270848, 0.0401691, 0, 0.168969, -0.0765085, 
[2025-10-01 21:07:56.067605] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7639] 1759367276067481, 19.9952, -2.3036, -1.05915, -1.22069, -0.0436077, 0.0765774, -0.00812091, -0.996076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.068448] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7640] 1759367276068321, 19.996, -2.3036, -1.05915, -1.22069, -0.0436077, 0.0765774, -0.00812091, -0.996076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.069495] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7641] 1759367276069376, 19.9971, -2.31984, -1.05295, -1.22281, -0.0555706, 0.0785729, 0.00362966, -0.995352, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.070185] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7642] 1759367276070071, 19.9978, -2.31984, -1.05295, -1.22281, -0.0555706, 0.0785729, 0.00362966, -0.995352, -1.62407, 0.61961, -0.212679, 2.1601, 0.503355, 2.23954, 
[2025-10-01 21:07:56.070897] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7643] 1759367276070818, 19.9985, -2.31984, -1.05295, -1.22281, -0.0555706, 0.0785729, 0.00362966, -0.995352, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.071440] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7645] 1759367276071371, 19.9991, -2.31984, -1.05295, -1.22281, -0.0555706, 0.0785729, 0.00362966, -0.995352, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.073411] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7646] 1759367276073224, 20.0009, -2.33504, -1.05128, -1.22209, -0.055824, 0.0902672, -0.00647156, -0.994331, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.075983] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7647] 1759367276075868, 20.0036, -2.33504, -1.05128, -1.22209, -0.055824, 0.0902672, -0.00647156, -0.994331, -1.52003, 0.167786, 0.0720895, -2.17998, 2.22861, 0.260425, 
[2025-10-01 21:07:56.078894] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7648] 1759367276078770, 20.0065, -2.33504, -1.05128, -1.22209, -0.055824, 0.0902672, -0.00647156, -0.994331, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.081478] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7650] 1759367276081383, 20.0091, -2.34969, -1.04986, -1.22052, -0.0496542, 0.0796585, -0.00184079, -0.995583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.084212] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7651] 1759367276084097, 20.0118, -2.34969, -1.04986, -1.22052, -0.0496542, 0.0796585, -0.00184079, -0.995583, -1.4649, 0.141375, 0.157212, 1.16014, -2.0654, -1.36681, 
[2025-10-01 21:07:56.086735] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7652] 1759367276086609, 20.0143, -2.34969, -1.04986, -1.22052, -0.0496542, 0.0796585, -0.00184079, -0.995583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.090340] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7653] 1759367276090230, 20.0179, -2.34969, -1.04986, -1.22052, -0.0496542, 0.0796585, -0.00184079, -0.995583, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.092815] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7655] 1759367276092700, 20.0204, -2.36468, -1.0469, -1.2206, -0.0506635, 0.0808718, -0.000317645, -0.995436, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:56.095550] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [7656] 1759367276095432, 20.0231, -2.36468, -1.0469, -1.2206, -0.0506635, 0.0808718, -0.000317645, -0.995436, -1.49902, 0.295995, -0.00761345, 0.278068, 0.25759, 0.182748, 
